Estación,fecha_hora,weekday,Hora,latitud,longitud,ruido_pred
Portal de las Américas,2020-01-04 10:00:00,6,10,4.6282829,-74.17128277,58.58616007248929
Portal de las Américas,2020-01-04 11:00:00,6,11,4.6282829,-74.17128277,58.65611466580597
Portal de las Américas,2020-01-04 12:00:00,6,12,4.6282829,-74.17128277,58.73471544052297
Portal de las Américas,2020-01-04 13:00:00,6,13,4.6282829,-74.17128277,58.84352606085407
Portal de las Américas,2020-01-04 14:00:00,6,14,4.6282829,-74.17128277,58.831810433596104
Portal de las Américas,2020-01-04 15:00:00,6,15,4.6282829,-74.17128277,58.705242420154285
Portal de las Américas,2020-01-04 16:00:00,6,16,4.6282829,-74.17128277,58.63492324828254
Portal de las Américas,2020-01-04 17:00:00,6,17,4.6282829,-74.17128277,58.55061849862762
Portal de las Américas,2020-01-04 18:00:00,6,18,4.6282829,-74.17128277,58.28611406849359
Portal de las Américas,2020-01-04 19:00:00,6,19,4.6282829,-74.17128277,57.96990740060803
Portal de las Américas,2020-01-04 20:00:00,6,20,4.6282829,-74.17128277,57.52851148080497
Portal de las Américas,2020-01-04 21:00:00,6,21,4.6282829,-74.17128277,56.23599326652691
Portal de las Américas,2020-01-04 22:00:00,6,22,4.6282829,-74.17128277,55.17554047150949
Portal de las Américas,2020-01-04 23:00:00,6,23,4.6282829,-74.17128277,53.860536585993984
Portal de las Américas,2020-01-05 00:00:00,7,0,4.6282829,-74.17128277,51.76853341102142
Portal de las Américas,2020-01-05 01:00:00,7,1,4.6282829,-74.17128277,51.1477170013228
Portal de las Américas,2020-01-05 02:00:00,7,2,4.6282829,-74.17128277,51.10138253010128
Portal de las Américas,2020-01-05 03:00:00,7,3,4.6282829,-74.17128277,50.65521169923303
Portal de las Américas,2020-01-05 04:00:00,7,4,4.6282829,-74.17128277,52.0521701376086
Portal de las Américas,2020-01-05 05:00:00,7,5,4.6282829,-74.17128277,53.827491668757006
Portal de las Américas,2020-01-05 06:00:00,7,6,4.6282829,-74.17128277,55.50664824633286
Portal de las Américas,2020-01-05 07:00:00,7,7,4.6282829,-74.17128277,55.95816194277564
Portal de las Américas,2020-01-05 08:00:00,7,8,4.6282829,-74.17128277,56.10919899889738
Portal de las Américas,2020-01-05 09:00:00,7,9,4.6282829,-74.17128277,56.363054686351234
Portal de las Américas,2020-01-05 10:00:00,7,10,4.6282829,-74.17128277,57.48059401738769
Portal de las Américas,2020-01-05 11:00:00,7,11,4.6282829,-74.17128277,57.748512356970004
Portal de las Américas,2020-01-05 12:00:00,7,12,4.6282829,-74.17128277,57.82356219413951
Portal de las Américas,2020-01-05 13:00:00,7,13,4.6282829,-74.17128277,57.92556661184414
Portal de las Américas,2020-01-05 14:00:00,7,14,4.6282829,-74.17128277,57.91109334085762
Portal de las Américas,2020-01-05 15:00:00,7,15,4.6282829,-74.17128277,57.69962560441683
Portal de las Américas,2020-01-05 16:00:00,7,16,4.6282829,-74.17128277,57.43058149266104
Portal de las Américas,2020-01-05 17:00:00,7,17,4.6282829,-74.17128277,57.3199449545679
Portal de las Américas,2020-01-05 18:00:00,7,18,4.6282829,-74.17128277,56.88162696624997
Portal de las Américas,2020-01-05 19:00:00,7,19,4.6282829,-74.17128277,56.87514929675068
Portal de las Américas,2020-01-05 20:00:00,7,20,4.6282829,-74.17128277,55.96017475234334
Portal de las Américas,2020-01-05 21:00:00,7,21,4.6282829,-74.17128277,54.450351099327555
Portal de las Américas,2020-01-05 22:00:00,7,22,4.6282829,-74.17128277,53.107372267139965
Portal de las Américas,2020-01-05 23:00:00,7,23,4.6282829,-74.17128277,51.30039436753462
Portal de las Américas,2020-01-06 00:00:00,1,0,4.6282829,-74.17128277,49.528872461378874
Portal de las Américas,2020-01-06 01:00:00,1,1,4.6282829,-74.17128277,48.66985723147384
Portal de las Américas,2020-01-06 02:00:00,1,2,4.6282829,-74.17128277,48.64332889781198
Portal de las Américas,2020-01-06 03:00:00,1,3,4.6282829,-74.17128277,49.76297728396845
Portal de las Américas,2020-01-06 04:00:00,1,4,4.6282829,-74.17128277,54.907460581666456
Portal de las Américas,2020-01-06 05:00:00,1,5,4.6282829,-74.17128277,57.755374114759235
Portal de las Américas,2020-01-06 06:00:00,1,6,4.6282829,-74.17128277,58.46490077683476
Portal de las Américas,2020-01-06 07:00:00,1,7,4.6282829,-74.17128277,58.35122910363202
Portal de las Américas,2020-01-06 08:00:00,1,8,4.6282829,-74.17128277,58.006422821158274
Portal de las Américas,2020-01-06 09:00:00,1,9,4.6282829,-74.17128277,57.83300640622527
Portal de las Américas,2020-01-06 10:00:00,1,10,4.6282829,-74.17128277,57.98283040162487
Portal de las Américas,2020-01-06 11:00:00,1,11,4.6282829,-74.17128277,58.09252272425694
Portal de las Américas,2020-01-06 12:00:00,1,12,4.6282829,-74.17128277,58.19774799616941
Portal de las Américas,2020-01-06 13:00:00,1,13,4.6282829,-74.17128277,58.29090873892116
Portal de las Américas,2020-01-06 14:00:00,1,14,4.6282829,-74.17128277,58.29777035957162
Portal de las Américas,2020-01-06 15:00:00,1,15,4.6282829,-74.17128277,58.307721733796406
Portal de las Américas,2020-01-06 16:00:00,1,16,4.6282829,-74.17128277,58.379529147546975
Portal de las Américas,2020-01-06 17:00:00,1,17,4.6282829,-74.17128277,58.30186912231091
Portal de las Américas,2020-01-06 18:00:00,1,18,4.6282829,-74.17128277,58.01213216379389
Portal de las Américas,2020-01-06 19:00:00,1,19,4.6282829,-74.17128277,57.493960055528895
Portal de las Américas,2020-01-06 20:00:00,1,20,4.6282829,-74.17128277,56.88976387135211
Portal de las Américas,2020-01-06 21:00:00,1,21,4.6282829,-74.17128277,55.482223846435225
Portal de las Américas,2020-01-06 22:00:00,1,22,4.6282829,-74.17128277,54.18265181955754
Portal de las Américas,2020-01-06 23:00:00,1,23,4.6282829,-74.17128277,52.694147775943456
Portal de las Américas,2020-01-07 00:00:00,2,0,4.6282829,-74.17128277,49.80803675788371
Portal de las Américas,2020-01-07 01:00:00,2,1,4.6282829,-74.17128277,48.77964996840974
Portal de las Américas,2020-01-07 02:00:00,2,2,4.6282829,-74.17128277,48.77351986994132
Portal de las Américas,2020-01-07 03:00:00,2,3,4.6282829,-74.17128277,50.06411150528813
Portal de las Américas,2020-01-07 04:00:00,2,4,4.6282829,-74.17128277,56.20330450433699
Portal de las Américas,2020-01-07 05:00:00,2,5,4.6282829,-74.17128277,59.26066327587676
Portal de las Américas,2020-01-07 06:00:00,2,6,4.6282829,-74.17128277,59.57743052502424
Portal de las Américas,2020-01-07 07:00:00,2,7,4.6282829,-74.17128277,59.371081173244164
Portal de las Américas,2020-01-07 08:00:00,2,8,4.6282829,-74.17128277,58.78579474196022
Portal de las Américas,2020-01-07 09:00:00,2,9,4.6282829,-74.17128277,58.5711594841727
Portal de las Américas,2020-01-07 10:00:00,2,10,4.6282829,-74.17128277,58.69683405906543
Portal de las Américas,2020-01-07 11:00:00,2,11,4.6282829,-74.17128277,58.769811966839804
Portal de las Américas,2020-01-07 12:00:00,2,12,4.6282829,-74.17128277,58.825582537314375
Portal de las Américas,2020-01-07 13:00:00,2,13,4.6282829,-74.17128277,58.98431322011377
Portal de las Américas,2020-01-07 14:00:00,2,14,4.6282829,-74.17128277,58.96895221517996
Portal de las Américas,2020-01-07 15:00:00,2,15,4.6282829,-74.17128277,58.95086511044287
Portal de las Américas,2020-01-07 16:00:00,2,16,4.6282829,-74.17128277,58.97375452350205
Portal de las Américas,2020-01-07 17:00:00,2,17,4.6282829,-74.17128277,58.91742712153941
Portal de las Américas,2020-01-07 18:00:00,2,18,4.6282829,-74.17128277,58.556470286044714
Portal de las Américas,2020-01-07 19:00:00,2,19,4.6282829,-74.17128277,58.02480905110544
Portal de las Américas,2020-01-07 20:00:00,2,20,4.6282829,-74.17128277,57.51233180784177
Portal de las Américas,2020-01-07 21:00:00,2,21,4.6282829,-74.17128277,56.23539264276612
Portal de las Américas,2020-01-07 22:00:00,2,22,4.6282829,-74.17128277,55.110252289042066
Portal de las Américas,2020-01-07 23:00:00,2,23,4.6282829,-74.17128277,53.53340630178653
Recinto Ferial,2020-01-01 00:00:00,3,0,4.63410021,-74.08920322,53.92291129712497
Recinto Ferial,2020-01-01 01:00:00,3,1,4.63410021,-74.08920322,52.76739472484003
Recinto Ferial,2020-01-01 02:00:00,3,2,4.63410021,-74.08920322,52.68515106990719
Recinto Ferial,2020-01-01 03:00:00,3,3,4.63410021,-74.08920322,53.477952924985
Recinto Ferial,2020-01-01 04:00:00,3,4,4.63410021,-74.08920322,55.63690239609412
Recinto Ferial,2020-01-01 05:00:00,3,5,4.63410021,-74.08920322,56.95464414057283
Recinto Ferial,2020-01-01 06:00:00,3,6,4.63410021,-74.08920322,57.99593776637445
Recinto Ferial,2020-01-01 07:00:00,3,7,4.63410021,-74.08920322,58.18340410604328
Recinto Ferial,2020-01-01 08:00:00,3,8,4.63410021,-74.08920322,58.101528311041015
Recinto Ferial,2020-01-01 09:00:00,3,9,4.63410021,-74.08920322,57.95808248034983
Recinto Ferial,2020-01-01 10:00:00,3,10,4.63410021,-74.08920322,57.880081744562254
Recinto Ferial,2020-01-01 11:00:00,3,11,4.63410021,-74.08920322,57.91943378534473
Recinto Ferial,2020-01-01 12:00:00,3,12,4.63410021,-74.08920322,58.00868487023833
Recinto Ferial,2020-01-01 13:00:00,3,13,4.63410021,-74.08920322,58.133198890934125
Recinto Ferial,2020-01-01 14:00:00,3,14,4.63410021,-74.08920322,58.19585961211632
Recinto Ferial,2020-01-01 15:00:00,3,15,4.63410021,-74.08920322,58.12376747469957
Recinto Ferial,2020-01-01 16:00:00,3,16,4.63410021,-74.08920322,57.92204855936
Recinto Ferial,2020-01-01 17:00:00,3,17,4.63410021,-74.08920322,57.661529765848115
Recinto Ferial,2020-01-01 18:00:00,3,18,4.63410021,-74.08920322,57.288652544030796
Recinto Ferial,2020-01-01 19:00:00,3,19,4.63410021,-74.08920322,57.11119207718778
Recinto Ferial,2020-01-01 20:00:00,3,20,4.63410021,-74.08920322,56.839070108716925
Recinto Ferial,2020-01-01 21:00:00,3,21,4.63410021,-74.08920322,55.920914492943254
Recinto Ferial,2020-01-01 22:00:00,3,22,4.63410021,-74.08920322,55.03985555097047
Recinto Ferial,2020-01-01 23:00:00,3,23,4.63410021,-74.08920322,52.38867307967846
Recinto Ferial,2020-01-02 00:00:00,4,0,4.63410021,-74.08920322,54.27784965316793
Recinto Ferial,2020-01-02 01:00:00,4,1,4.63410021,-74.08920322,53.146111515659186
Recinto Ferial,2020-01-02 02:00:00,4,2,4.63410021,-74.08920322,53.026645095579916
Recinto Ferial,2020-01-02 03:00:00,4,3,4.63410021,-74.08920322,53.76993829934422
Recinto Ferial,2020-01-02 04:00:00,4,4,4.63410021,-74.08920322,55.67954976326864
Recinto Ferial,2020-01-02 05:00:00,4,5,4.63410021,-74.08920322,57.0248628347212
Recinto Ferial,2020-01-02 06:00:00,4,6,4.63410021,-74.08920322,58.2796095618357
Recinto Ferial,2020-01-02 07:00:00,4,7,4.63410021,-74.08920322,58.48397717343846
Recinto Ferial,2020-01-02 08:00:00,4,8,4.63410021,-74.08920322,58.356511684581506
Recinto Ferial,2020-01-02 09:00:00,4,9,4.63410021,-74.08920322,58.19263318724348
Recinto Ferial,2020-01-02 10:00:00,4,10,4.63410021,-74.08920322,58.09532239554981
Recinto Ferial,2020-01-02 11:00:00,4,11,4.63410021,-74.08920322,58.12592935592369
Recinto Ferial,2020-01-02 12:00:00,4,12,4.63410021,-74.08920322,58.19646869242644
Recinto Ferial,2020-01-02 13:00:00,4,13,4.63410021,-74.08920322,58.29939289563481
Recinto Ferial,2020-01-02 14:00:00,4,14,4.63410021,-74.08920322,58.380185254833556
Recinto Ferial,2020-01-02 15:00:00,4,15,4.63410021,-74.08920322,58.3142325286837
Recinto Ferial,2020-01-02 16:00:00,4,16,4.63410021,-74.08920322,58.12665722206397
Recinto Ferial,2020-01-02 17:00:00,4,17,4.63410021,-74.08920322,57.866138428552084
Recinto Ferial,2020-01-02 18:00:00,4,18,4.63410021,-74.08920322,57.42853801399629
Recinto Ferial,2020-01-02 19:00:00,4,19,4.63410021,-74.08920322,57.20521619321493
Recinto Ferial,2020-01-02 20:00:00,4,20,4.63410021,-74.08920322,56.90699518951795
Recinto Ferial,2020-01-02 21:00:00,4,21,4.63410021,-74.08920322,55.93021785812543
Recinto Ferial,2020-01-02 22:00:00,4,22,4.63410021,-74.08920322,55.124388719114265
Recinto Ferial,2020-01-02 23:00:00,4,23,4.63410021,-74.08920322,52.836733921579984
Recinto Ferial,2020-01-03 00:00:00,5,0,4.63410021,-74.08920322,54.60433366060897
Recinto Ferial,2020-01-03 01:00:00,5,1,4.63410021,-74.08920322,53.476029890623366
Recinto Ferial,2020-01-03 02:00:00,5,2,4.63410021,-74.08920322,53.273332574160705
Recinto Ferial,2020-01-03 03:00:00,5,3,4.63410021,-74.08920322,53.92913993419388
Recinto Ferial,2020-01-03 04:00:00,5,4,4.63410021,-74.08920322,55.44652838976931
Recinto Ferial,2020-01-03 05:00:00,5,5,4.63410021,-74.08920322,56.92741646529879
Recinto Ferial,2020-01-03 06:00:00,5,6,4.63410021,-74.08920322,58.21475941575682
Recinto Ferial,2020-01-03 07:00:00,5,7,4.63410021,-74.08920322,58.45182267381728
Recinto Ferial,2020-01-03 08:00:00,5,8,4.63410021,-74.08920322,58.35418846899216
Recinto Ferial,2020-01-03 09:00:00,5,9,4.63410021,-74.08920322,58.136335966885916
Recinto Ferial,2020-01-03 10:00:00,5,10,4.63410021,-74.08920322,58.0375274908611
Recinto Ferial,2020-01-03 11:00:00,5,11,4.63410021,-74.08920322,58.07281375639296
Recinto Ferial,2020-01-03 12:00:00,5,12,4.63410021,-74.08920322,58.130162458372226
Recinto Ferial,2020-01-03 13:00:00,5,13,4.63410021,-74.08920322,58.1842492345392
Recinto Ferial,2020-01-03 14:00:00,5,14,4.63410021,-74.08920322,58.26634095438146
Recinto Ferial,2020-01-03 15:00:00,5,15,4.63410021,-74.08920322,58.191330344398544
Recinto Ferial,2020-01-03 16:00:00,5,16,4.63410021,-74.08920322,58.0958128979766
Recinto Ferial,2020-01-03 17:00:00,5,17,4.63410021,-74.08920322,57.87338336145002
Recinto Ferial,2020-01-03 18:00:00,5,18,4.63410021,-74.08920322,57.525164738091895
Recinto Ferial,2020-01-03 19:00:00,5,19,4.63410021,-74.08920322,57.43845315855518
Recinto Ferial,2020-01-03 20:00:00,5,20,4.63410021,-74.08920322,57.13574136796201
Recinto Ferial,2020-01-03 21:00:00,5,21,4.63410021,-74.08920322,56.161026642053756
Recinto Ferial,2020-01-03 22:00:00,5,22,4.63410021,-74.08920322,55.389368576506364
Recinto Ferial,2020-01-03 23:00:00,5,23,4.63410021,-74.08920322,53.339712710950536
Recinto Ferial,2020-01-04 00:00:00,6,0,4.63410021,-74.08920322,55.72166496530456
Recinto Ferial,2020-01-04 01:00:00,6,1,4.63410021,-74.08920322,54.38129303541176
Recinto Ferial,2020-01-04 02:00:00,6,2,4.63410021,-74.08920322,54.07739566108871
Recinto Ferial,2020-01-04 03:00:00,6,3,4.63410021,-74.08920322,54.12971624723728
Recinto Ferial,2020-01-04 04:00:00,6,4,4.63410021,-74.08920322,55.20588302942933
Recinto Ferial,2020-01-04 05:00:00,6,5,4.63410021,-74.08920322,56.18821947090638
Recinto Ferial,2020-01-04 06:00:00,6,6,4.63410021,-74.08920322,57.51145351813299
Recinto Ferial,2020-01-04 07:00:00,6,7,4.63410021,-74.08920322,57.84247668306631
Recinto Ferial,2020-01-04 08:00:00,6,8,4.63410021,-74.08920322,57.807563200501356
Recinto Ferial,2020-01-04 09:00:00,6,9,4.63410021,-74.08920322,57.66343568583577
Recinto Ferial,2020-01-04 10:00:00,6,10,4.63410021,-74.08920322,57.55887162936717
Recinto Ferial,2020-01-04 11:00:00,6,11,4.63410021,-74.08920322,57.64529040523136
Recinto Ferial,2020-01-04 12:00:00,6,12,4.63410021,-74.08920322,57.71407090080312
Recinto Ferial,2020-01-04 13:00:00,6,13,4.63410021,-74.08920322,57.79447417221753
Recinto Ferial,2020-01-04 14:00:00,6,14,4.63410021,-74.08920322,57.824436344307095
Recinto Ferial,2020-01-04 15:00:00,6,15,4.63410021,-74.08920322,57.49444264671326
Recinto Ferial,2020-01-04 16:00:00,6,16,4.63410021,-74.08920322,57.208691141793
Recinto Ferial,2020-01-04 17:00:00,6,17,4.63410021,-74.08920322,56.91999450995751
Recinto Ferial,2020-01-04 18:00:00,6,18,4.63410021,-74.08920322,56.502522807690916
Recinto Ferial,2020-01-04 19:00:00,6,19,4.63410021,-74.08920322,56.40718147355157
Recinto Ferial,2020-01-04 20:00:00,6,20,4.63410021,-74.08920322,56.132748184823285
Recinto Ferial,2020-01-04 21:00:00,6,21,4.63410021,-74.08920322,55.373076456332264
Recinto Ferial,2020-01-04 22:00:00,6,22,4.63410021,-74.08920322,54.87201607544959
Recinto Ferial,2020-01-04 23:00:00,6,23,4.63410021,-74.08920322,52.990370767143986
Recinto Ferial,2020-01-05 00:00:00,7,0,4.63410021,-74.08920322,55.270670857652576
Recinto Ferial,2020-01-05 01:00:00,7,1,4.63410021,-74.08920322,54.018177882367056
Recinto Ferial,2020-01-05 02:00:00,7,2,4.63410021,-74.08920322,53.75631703437556
Recinto Ferial,2020-01-05 03:00:00,7,3,4.63410021,-74.08920322,53.32549708562262
Recinto Ferial,2020-01-05 04:00:00,7,4,4.63410021,-74.08920322,53.0015793346834
Recinto Ferial,2020-01-05 05:00:00,7,5,4.63410021,-74.08920322,53.04422705780836
Recinto Ferial,2020-01-05 06:00:00,7,6,4.63410021,-74.08920322,53.83547796342261
Recinto Ferial,2020-01-05 07:00:00,7,7,4.63410021,-74.08920322,54.1384029958027
Recinto Ferial,2020-01-05 08:00:00,7,8,4.63410021,-74.08920322,54.4707099040941
Recinto Ferial,2020-01-05 09:00:00,7,9,4.63410021,-74.08920322,54.61516772097975
Recinto Ferial,2020-01-05 10:00:00,7,10,4.63410021,-74.08920322,54.800940713421916
Recinto Ferial,2020-01-05 11:00:00,7,11,4.63410021,-74.08920322,54.96059744701124
Recinto Ferial,2020-01-05 12:00:00,7,12,4.63410021,-74.08920322,55.24046914564892
Recinto Ferial,2020-01-05 13:00:00,7,13,4.63410021,-74.08920322,55.39558092209548
Recinto Ferial,2020-01-05 14:00:00,7,14,4.63410021,-74.08920322,55.4084677457145
Recinto Ferial,2020-01-05 15:00:00,7,15,4.63410021,-74.08920322,55.21258715494997
Recinto Ferial,2020-01-05 16:00:00,7,16,4.63410021,-74.08920322,54.79446914302194
Recinto Ferial,2020-01-05 17:00:00,7,17,4.63410021,-74.08920322,54.646251463500754
Recinto Ferial,2020-01-05 18:00:00,7,18,4.63410021,-74.08920322,54.30972611385253
Recinto Ferial,2020-01-05 19:00:00,7,19,4.63410021,-74.08920322,54.34741554501086
Recinto Ferial,2020-01-05 20:00:00,7,20,4.63410021,-74.08920322,54.10665223979617
Recinto Ferial,2020-01-05 21:00:00,7,21,4.63410021,-74.08920322,53.61292433278711
Recinto Ferial,2020-01-05 22:00:00,7,22,4.63410021,-74.08920322,52.46893138635578
Recinto Ferial,2020-01-05 23:00:00,7,23,4.63410021,-74.08920322,50.49028730039851
Recinto Ferial,2020-01-06 00:00:00,1,0,4.63410021,-74.08920322,53.348622848334536
Recinto Ferial,2020-01-06 01:00:00,1,1,4.63410021,-74.08920322,52.42765111537593
Recinto Ferial,2020-01-06 02:00:00,1,2,4.63410021,-74.08920322,52.37792999541658
Recinto Ferial,2020-01-06 03:00:00,1,3,4.63410021,-74.08920322,53.104624446531574
Recinto Ferial,2020-01-06 04:00:00,1,4,4.63410021,-74.08920322,54.924639761317984
Recinto Ferial,2020-01-06 05:00:00,1,5,4.63410021,-74.08920322,56.074965483729606
Recinto Ferial,2020-01-06 06:00:00,1,6,4.63410021,-74.08920322,57.14788542413357
Recinto Ferial,2020-01-06 07:00:00,1,7,4.63410021,-74.08920322,57.338241700780586
Recinto Ferial,2020-01-06 08:00:00,1,8,4.63410021,-74.08920322,57.313625430171896
Recinto Ferial,2020-01-06 09:00:00,1,9,4.63410021,-74.08920322,57.24921008799704
Recinto Ferial,2020-01-06 10:00:00,1,10,4.63410021,-74.08920322,57.169496621745225
Recinto Ferial,2020-01-06 11:00:00,1,11,4.63410021,-74.08920322,57.211156181937994
Recinto Ferial,2020-01-06 12:00:00,1,12,4.63410021,-74.08920322,57.29795854517848
Recinto Ferial,2020-01-06 13:00:00,1,13,4.63410021,-74.08920322,57.406540256985956
Recinto Ferial,2020-01-06 14:00:00,1,14,4.63410021,-74.08920322,57.51122939447343
Recinto Ferial,2020-01-06 15:00:00,1,15,4.63410021,-74.08920322,57.42639037969214
Recinto Ferial,2020-01-06 16:00:00,1,16,4.63410021,-74.08920322,57.28362422597925
Recinto Ferial,2020-01-06 17:00:00,1,17,4.63410021,-74.08920322,57.10287688139483
Recinto Ferial,2020-01-06 18:00:00,1,18,4.63410021,-74.08920322,56.7777077748319
Recinto Ferial,2020-01-06 19:00:00,1,19,4.63410021,-74.08920322,56.51348676351236
Recinto Ferial,2020-01-06 20:00:00,1,20,4.63410021,-74.08920322,56.16197465905456
Recinto Ferial,2020-01-06 21:00:00,1,21,4.63410021,-74.08920322,55.022241194503245
